Date,District,Block,State,Rainfall_mm,Temp_Max_C,Temp_Min_C,RH_Morning_pct,RH_Afternoon_pct,Wind_Speed_kmh,Wind_Direction,Cloud_Cover_Octa,Sky_Condition,Issued_By
2026-08-21,Chikkamagaluru,Ajjampura,Karnataka,0.0,27.0,19.0,90,67,9,SW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Chikkamagaluru,Ajjampura,Karnataka,12.0,28.5,20.0,90,67,9,SW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Chikkamagaluru,Ajjampura,Karnataka,0.0,30.0,18.0,90,67,9,SW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Chikkamagaluru,Ajjampura,Karnataka,12.0,27.0,19.0,90,67,9,SW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Chikkamagaluru,Ajjampura,Karnataka,0.0,28.5,20.0,90,67,9,SW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Chitradurga,Chitradurga,Karnataka,0.0,33.0,22.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Chitradurga,Chitradurga,Karnataka,0.0,34.5,23.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Chitradurga,Chitradurga,Karnataka,0.0,36.0,21.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Chitradurga,Chitradurga,Karnataka,0.0,33.0,22.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Chitradurga,Chitradurga,Karnataka,0.0,34.5,23.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Chitradurga,Challakere,Karnataka,0.0,33.0,22.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Chitradurga,Challakere,Karnataka,0.0,34.5,23.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Chitradurga,Challakere,Karnataka,0.0,36.0,21.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Chitradurga,Challakere,Karnataka,0.0,33.0,22.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Chitradurga,Challakere,Karnataka,0.0,34.5,23.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Chitradurga,Hiriyur,Karnataka,0.0,33.0,22.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Chitradurga,Hiriyur,Karnataka,0.0,34.5,23.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Chitradurga,Hiriyur,Karnataka,0.0,36.0,21.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Chitradurga,Hiriyur,Karnataka,0.0,33.0,22.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Chitradurga,Hiriyur,Karnataka,0.0,34.5,23.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Chitradurga,Holalkere,Karnataka,0.0,33.0,22.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Chitradurga,Holalkere,Karnataka,0.0,34.5,23.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Chitradurga,Holalkere,Karnataka,0.0,36.0,21.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Chitradurga,Holalkere,Karnataka,0.0,33.0,22.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Chitradurga,Holalkere,Karnataka,0.0,34.5,23.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Chitradurga,Hosadurga,Karnataka,0.0,33.0,22.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Chitradurga,Hosadurga,Karnataka,0.0,34.5,23.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Chitradurga,Hosadurga,Karnataka,0.0,36.0,21.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Chitradurga,Hosadurga,Karnataka,0.0,33.0,22.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Chitradurga,Hosadurga,Karnataka,0.0,34.5,23.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Chitradurga,Molakalmuru,Karnataka,0.0,33.0,22.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Chitradurga,Molakalmuru,Karnataka,0.0,34.5,23.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Chitradurga,Molakalmuru,Karnataka,0.0,36.0,21.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Chitradurga,Molakalmuru,Karnataka,0.0,33.0,22.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Chitradurga,Molakalmuru,Karnataka,0.0,34.5,23.0,78,43,16,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Dakshina Kannada,Mangaluru,Karnataka,0.0,31.0,24.0,90,75,13,WNW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Dakshina Kannada,Mangaluru,Karnataka,17.0,32.5,25.0,90,75,13,WNW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Dakshina Kannada,Mangaluru,Karnataka,0.0,34.0,23.0,90,75,13,WNW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Dakshina Kannada,Mangaluru,Karnataka,17.0,31.0,24.0,90,75,13,WNW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Dakshina Kannada,Mangaluru,Karnataka,0.0,32.5,25.0,90,75,13,WNW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Dakshina Kannada,Bantwal,Karnataka,0.0,31.0,24.0,90,75,13,WNW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Dakshina Kannada,Bantwal,Karnataka,17.0,32.5,25.0,90,75,13,WNW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Dakshina Kannada,Bantwal,Karnataka,0.0,34.0,23.0,90,75,13,WNW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Dakshina Kannada,Bantwal,Karnataka,17.0,31.0,24.0,90,75,13,WNW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Dakshina Kannada,Bantwal,Karnataka,0.0,32.5,25.0,90,75,13,WNW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Dakshina Kannada,Belthangady,Karnataka,0.0,31.0,24.0,90,75,13,WNW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Dakshina Kannada,Belthangady,Karnataka,17.0,32.5,25.0,90,75,13,WNW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Dakshina Kannada,Belthangady,Karnataka,0.0,34.0,23.0,90,75,13,WNW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Dakshina Kannada,Belthangady,Karnataka,17.0,31.0,24.0,90,75,13,WNW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Dakshina Kannada,Belthangady,Karnataka,0.0,32.5,25.0,90,75,13,WNW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Dakshina Kannada,Puttur,Karnataka,0.0,31.0,24.0,90,75,13,WNW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Dakshina Kannada,Puttur,Karnataka,17.0,32.5,25.0,90,75,13,WNW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Dakshina Kannada,Puttur,Karnataka,0.0,34.0,23.0,90,75,13,WNW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Dakshina Kannada,Puttur,Karnataka,17.0,31.0,24.0,90,75,13,WNW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Dakshina Kannada,Puttur,Karnataka,0.0,32.5,25.0,90,75,13,WNW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Dakshina Kannada,Sullia,Karnataka,0.0,31.0,24.0,90,75,13,WNW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Dakshina Kannada,Sullia,Karnataka,17.0,32.5,25.0,90,75,13,WNW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Dakshina Kannada,Sullia,Karnataka,0.0,34.0,23.0,90,75,13,WNW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Dakshina Kannada,Sullia,Karnataka,17.0,31.0,24.0,90,75,13,WNW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Dakshina Kannada,Sullia,Karnataka,0.0,32.5,25.0,90,75,13,WNW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Dakshina Kannada,Kadaba,Karnataka,0.0,31.0,24.0,90,75,13,WNW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Dakshina Kannada,Kadaba,Karnataka,17.0,32.5,25.0,90,75,13,WNW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Dakshina Kannada,Kadaba,Karnataka,0.0,34.0,23.0,90,75,13,WNW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Dakshina Kannada,Kadaba,Karnataka,17.0,31.0,24.0,90,75,13,WNW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Dakshina Kannada,Kadaba,Karnataka,0.0,32.5,25.0,90,75,13,WNW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Dakshina Kannada,Moodabidri,Karnataka,0.0,31.0,24.0,90,75,13,WNW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Dakshina Kannada,Moodabidri,Karnataka,17.0,32.5,25.0,90,75,13,WNW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Dakshina Kannada,Moodabidri,Karnataka,0.0,34.0,23.0,90,75,13,WNW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Dakshina Kannada,Moodabidri,Karnataka,17.0,31.0,24.0,90,75,13,WNW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Dakshina Kannada,Moodabidri,Karnataka,0.0,32.5,25.0,90,75,13,WNW,4,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Davanagere,Davanagere,Karnataka,0.0,33.0,22.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Davanagere,Davanagere,Karnataka,0.0,34.5,23.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Davanagere,Davanagere,Karnataka,0.0,36.0,21.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Davanagere,Davanagere,Karnataka,0.0,33.0,22.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Davanagere,Davanagere,Karnataka,0.0,34.5,23.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Davanagere,Channagiri,Karnataka,0.0,33.0,22.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Davanagere,Channagiri,Karnataka,0.0,34.5,23.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Davanagere,Channagiri,Karnataka,0.0,36.0,21.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Davanagere,Channagiri,Karnataka,0.0,33.0,22.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Davanagere,Channagiri,Karnataka,0.0,34.5,23.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Davanagere,Harihara,Karnataka,0.0,33.0,22.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Davanagere,Harihara,Karnataka,0.0,34.5,23.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Davanagere,Harihara,Karnataka,0.0,36.0,21.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Davanagere,Harihara,Karnataka,0.0,33.0,22.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Davanagere,Harihara,Karnataka,0.0,34.5,23.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Davanagere,Honnali,Karnataka,0.0,33.0,22.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Davanagere,Honnali,Karnataka,0.0,34.5,23.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Davanagere,Honnali,Karnataka,0.0,36.0,21.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Davanagere,Honnali,Karnataka,0.0,33.0,22.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Davanagere,Honnali,Karnataka,0.0,34.5,23.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Davanagere,Jagalur,Karnataka,0.0,33.0,22.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Davanagere,Jagalur,Karnataka,0.0,34.5,23.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Davanagere,Jagalur,Karnataka,0.0,36.0,21.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Davanagere,Jagalur,Karnataka,0.0,33.0,22.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Davanagere,Jagalur,Karnataka,0.0,34.5,23.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Davanagere,Nyamathi,Karnataka,0.0,33.0,22.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Davanagere,Nyamathi,Karnataka,0.0,34.5,23.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Davanagere,Nyamathi,Karnataka,0.0,36.0,21.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Davanagere,Nyamathi,Karnataka,0.0,33.0,22.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Davanagere,Nyamathi,Karnataka,0.0,34.5,23.0,80,47,13,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Dharwad,Dharwad,Karnataka,0.0,32.0,21.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Dharwad,Dharwad,Karnataka,0.0,33.5,22.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Dharwad,Dharwad,Karnataka,0.0,35.0,20.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Dharwad,Dharwad,Karnataka,0.0,32.0,21.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Dharwad,Dharwad,Karnataka,0.0,33.5,22.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Dharwad,Alnavar,Karnataka,0.0,32.0,21.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Dharwad,Alnavar,Karnataka,0.0,33.5,22.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Dharwad,Alnavar,Karnataka,0.0,35.0,20.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Dharwad,Alnavar,Karnataka,0.0,32.0,21.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Dharwad,Alnavar,Karnataka,0.0,33.5,22.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Dharwad,Annigeri,Karnataka,0.0,32.0,21.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Dharwad,Annigeri,Karnataka,0.0,33.5,22.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Dharwad,Annigeri,Karnataka,0.0,35.0,20.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Dharwad,Annigeri,Karnataka,0.0,32.0,21.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Dharwad,Annigeri,Karnataka,0.0,33.5,22.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Dharwad,Hubballi Rural,Karnataka,0.0,32.0,21.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Dharwad,Hubballi Rural,Karnataka,0.0,33.5,22.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Dharwad,Hubballi Rural,Karnataka,0.0,35.0,20.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Dharwad,Hubballi Rural,Karnataka,0.0,32.0,21.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Dharwad,Hubballi Rural,Karnataka,0.0,33.5,22.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Dharwad,Hubballi Urban,Karnataka,0.0,32.0,21.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Dharwad,Hubballi Urban,Karnataka,0.0,33.5,22.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Dharwad,Hubballi Urban,Karnataka,0.0,35.0,20.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Dharwad,Hubballi Urban,Karnataka,0.0,32.0,21.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Dharwad,Hubballi Urban,Karnataka,0.0,33.5,22.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Dharwad,Kalghatgi,Karnataka,0.0,32.0,21.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Dharwad,Kalghatgi,Karnataka,0.0,33.5,22.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Dharwad,Kalghatgi,Karnataka,0.0,35.0,20.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Dharwad,Kalghatgi,Karnataka,0.0,32.0,21.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Dharwad,Kalghatgi,Karnataka,0.0,33.5,22.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Dharwad,Kundgol,Karnataka,0.0,32.0,21.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Dharwad,Kundgol,Karnataka,0.0,33.5,22.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Dharwad,Kundgol,Karnataka,0.0,35.0,20.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Dharwad,Kundgol,Karnataka,0.0,32.0,21.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Dharwad,Kundgol,Karnataka,0.0,33.5,22.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Dharwad,Navalgund,Karnataka,0.0,32.0,21.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Dharwad,Navalgund,Karnataka,0.0,33.5,22.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Dharwad,Navalgund,Karnataka,0.0,35.0,20.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Dharwad,Navalgund,Karnataka,0.0,32.0,21.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Dharwad,Navalgund,Karnataka,0.0,33.5,22.0,81,49,14,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Gadag,Gadag,Karnataka,0.0,33.0,22.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Gadag,Gadag,Karnataka,0.0,34.5,23.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Gadag,Gadag,Karnataka,0.0,36.0,21.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Gadag,Gadag,Karnataka,0.0,33.0,22.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Gadag,Gadag,Karnataka,0.0,34.5,23.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Gadag,Gajendragad,Karnataka,0.0,33.0,22.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Gadag,Gajendragad,Karnataka,0.0,34.5,23.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Gadag,Gajendragad,Karnataka,0.0,36.0,21.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Gadag,Gajendragad,Karnataka,0.0,33.0,22.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Gadag,Gajendragad,Karnataka,0.0,34.5,23.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Gadag,Lakshmeshwar,Karnataka,0.0,33.0,22.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Gadag,Lakshmeshwar,Karnataka,0.0,34.5,23.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Gadag,Lakshmeshwar,Karnataka,0.0,36.0,21.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Gadag,Lakshmeshwar,Karnataka,0.0,33.0,22.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Gadag,Lakshmeshwar,Karnataka,0.0,34.5,23.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Gadag,Mundargi,Karnataka,0.0,33.0,22.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Gadag,Mundargi,Karnataka,0.0,34.5,23.0,78,44,15,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
